time,open,high,low,close,tick_volume
2023-01-01 06:45:00,1.0753079412275404,1.07592741440401,1.0750233162035385,1.0752479255641811,942
2023-01-01 07:00:00,1.0749540458606275,1.0750588755682648,1.0743923835276667,1.0746472868742623,890
2023-01-01 07:15:00,1.07384419684187,1.074601411217285,1.073826976336017,1.074355593124469,837
2023-01-01 07:30:00,1.0736251982435279,1.0741574478105582,1.0723810345668214,1.0737538865122396,156
2023-01-01 07:45:00,1.0747718726598097,1.0760929377966009,1.0744427484536427,1.0756061646967485,279
2023-01-01 08:00:00,1.0757922790333132,1.0760304579179913,1.0753659131157334,1.0755926674720107,331
2023-01-01 08:15:00,1.074858554512906,1.0751112895924892,1.0740438095259273,1.0745349565430546,993
2023-01-01 08:30:00,1.075115908224008,1.0758876064089071,1.0750864161132132,1.0753575014551577,442
2023-01-01 08:45:00,1.0749236511868319,1.0763034812062875,1.0739132215547853,1.0741366578051867,576
2023-01-01 09:00:00,1.0737326385686905,1.074541729383781,1.0735613639682615,1.0743455214001916,898
2023-01-01 09:15:00,1.0716536638362069,1.0726403330891656,1.0715684319507086,1.0723858512763118,675
2023-01-01 09:30:00,1.0711698911366934,1.0711826782927893,1.070576298944771,1.0710576652274133,554
2023-01-01 09:45:00,1.0717780756145885,1.072662613567033,1.0711512208234344,1.0712545264632825,331
2023-01-01 10:00:00,1.0728349568890068,1.0731823134545513,1.0716878849584832,1.0719929930432779,388
2023-01-01 10:15:00,1.0719349191930334,1.0723690025435244,1.0718564327125493,1.0721643613244678,312
2023-01-01 10:30:00,1.0725880534587953,1.0728500976577626,1.0717554474072977,1.0720487130420797,357
2023-01-01 10:45:00,1.07172835511174,1.0718237867825073,1.0716162469095947,1.0717476093464904,629
2023-01-01 11:00:00,1.0701827737061524,1.070680297322314,1.0698254688108342,1.070269087356123,786
2023-01-01 11:15:00,1.0699910731164717,1.070551588450134,1.0685242725084396,1.0695492431477283,328
2023-01-01 11:30:00,1.0694147658159752,1.0694148693484342,1.0685090673442905,1.0690886043767684,325
2023-01-01 11:45:00,1.0693575305244951,1.0701503767635565,1.0691894031551545,1.0701457266029872,695
2023-01-01 12:00:00,1.071227615067419,1.0713915624256753,1.0702765999259358,1.0704893448925559,902
2023-01-01 12:15:00,1.0694163504142669,1.0694939457561963,1.0681276812753704,1.068726304737193,534
2023-01-01 12:30:00,1.068737607355833,1.0694629378389218,1.0680517705072177,1.0690503887065879,981
2023-01-01 12:45:00,1.0688632081928902,1.0692967733007457,1.0683105859249578,1.0686653064261715,857
2023-01-01 13:00:00,1.0682353995190068,1.0685644577635445,1.0678441100779277,1.0679883844258655,501
2023-01-01 13:15:00,1.0687303975976183,1.0688822606120068,1.0682081839541442,1.0686000607147064,721
2023-01-01 13:30:00,1.0693559076602797,1.0703039956989389,1.0684884393723613,1.0696310602372023,865
2023-01-01 13:45:00,1.0702265286723496,1.0709719692861794,1.0697981426254362,1.0705623403563187,187
2023-01-01 14:00:00,1.0697103457976003,1.0699612332698683,1.0694325724078568,1.069723122833096,683
2023-01-01 14:15:00,1.0700002749668744,1.0704374695572307,1.0693117159414431,1.0694139104572447,992
2023-01-01 14:30:00,1.0700169739659455,1.0701482546304464,1.0691440991256103,1.0697451738886483,641
2023-01-01 14:45:00,1.0705354118497274,1.0708175139714544,1.0703375714938492,1.0707207190157706,783
2023-01-01 15:00:00,1.0706273941332496,1.0710528431143336,1.0700828181473003,1.0702415447779254,408
2023-01-01 15:15:00,1.0686316144909467,1.0701245716954613,1.0684651842887554,1.0700558858012617,442
2023-01-01 15:30:00,1.0695239336774416,1.0697191661024061,1.0689028573978054,1.0689495508272555,535
2023-01-01 15:45:00,1.0668834873137858,1.0678049550796411,1.0666188212575616,1.0677533442031748,276
2023-01-01 16:00:00,1.0683846495548677,1.068698551200269,1.0676274144002773,1.0685658700255691,238
2023-01-01 16:15:00,1.0693622751068268,1.0702134893829456,1.0692014785011572,1.0699221100541398,293
2023-01-01 16:30:00,1.069202759194699,1.0710695085116977,1.0683252926588755,1.0698500999325595,285
2023-01-01 16:45:00,1.071434046224141,1.0715011858052341,1.0708444320150599,1.0708536328304517,317
2023-01-01 17:00:00,1.0709814182548434,1.0719266429235492,1.0708687861962196,1.0712152688554992,263
2023-01-01 17:15:00,1.0707434010417594,1.0712065087428801,1.0702237877233356,1.070570149100894,260
2023-01-01 17:30:00,1.070908084416963,1.0714142434486982,1.0702734191686896,1.0709315447064025,624
2023-01-01 17:45:00,1.07270810168648,1.073326167047383,1.0716183239438035,1.0724695812728684,907
2023-01-01 18:00:00,1.0724721661792886,1.0725164949747694,1.0723325908355472,1.0724337552337586,700
2023-01-01 18:15:00,1.0733569027774783,1.0740970567432753,1.0725409743279337,1.0739983988895725,935
2023-01-01 18:30:00,1.0718767871952064,1.0721856131429235,1.0710121372877208,1.0713786537854828,141
2023-01-01 18:45:00,1.0719536779982772,1.0723585927178716,1.0710446470369983,1.072200556289858,309
2023-01-01 19:00:00,1.0715093124087662,1.0725954889329816,1.0711217346617488,1.0722876033580961,840
2023-01-01 19:15:00,1.0717745384271473,1.0725905382262146,1.071498018384221,1.0719885960076303,961
2023-01-01 19:30:00,1.0728307366794831,1.0729004598173237,1.0719633445569894,1.072080356784166,374
2023-01-01 19:45:00,1.0705178987406216,1.0707429933730475,1.0699685235605279,1.070092787869565,378
2023-01-01 20:00:00,1.0696987899145234,1.0698733799611557,1.0690985240852864,1.0698731159817274,350
2023-01-01 20:15:00,1.07005559970108,1.0705308319277038,1.069985419766156,1.0702302285532392,409
2023-01-01 20:30:00,1.071547305072372,1.0724300500060475,1.0705637702205786,1.0717081225979808,819
2023-01-01 20:45:00,1.0722282263714875,1.0733763168480561,1.0706312591488534,1.071189852379707,932
2023-01-01 21:00:00,1.0705723265029297,1.0708475949276755,1.0702884359007174,1.0703813587768138,239
2023-01-01 21:15:00,1.0700946225568249,1.070704978769782,1.0697246022416464,1.0698796017332293,891
2023-01-01 21:30:00,1.0713101455779472,1.0715642156767708,1.0707667096064812,1.0707950038509313,645
2023-01-01 21:45:00,1.0712431495401042,1.071317039699513,1.0705142695656942,1.071123754960591,920
2023-01-01 22:00:00,1.0704644736839135,1.0708206189613354,1.0694889227518942,1.070593994756824,629
2023-01-01 22:15:00,1.0710090872653948,1.0718334959571727,1.0709372932971422,1.0711072621899373,156
2023-01-01 22:30:00,1.0711685391095784,1.0713677121215865,1.070259549496885,1.0712043397392854,211
2023-01-01 22:45:00,1.0721543736115633,1.0723232219096237,1.0717745174638211,1.0721729847298183,104
2023-01-01 23:00:00,1.0718347464077596,1.0721458499797814,1.07142370227872,1.071470931635941,509
2023-01-01 23:15:00,1.071169242432247,1.0717386589911373,1.0709334645033313,1.0711432694893432,513
2023-01-01 23:30:00,1.0711174813748188,1.0716370372685289,1.0703192198559162,1.070751161336211,281
2023-01-01 23:45:00,1.0692472880980246,1.0693255285313468,1.0686075556321957,1.069287646388079,112
2023-01-02 00:00:00,1.0696230842603016,1.0699583245689221,1.0690629043331141,1.0695837666651435,438
2023-01-02 00:15:00,1.0688457215950573,1.0703807505538434,1.0685539494435514,1.0698448219373233,896
2023-01-02 00:30:00,1.0703080992313172,1.0710849786143253,1.0697851767705342,1.069849935393966,358
2023-01-02 00:45:00,1.0697885924985397,1.0701975373275523,1.0693254196179431,1.0696153482605908,189
2023-01-02 01:00:00,1.06869898257347,1.0688871873365189,1.0678465312345466,1.0681999775185402,715
2023-01-02 01:15:00,1.0663312045066782,1.0682303579729537,1.0659034266771679,1.067779332195775,990
2023-01-02 01:30:00,1.0684808050316386,1.0689156365722758,1.0666118772320863,1.0674366176792482,797
2023-01-02 01:45:00,1.066564545595949,1.0671970578022338,1.0660292403159592,1.0666343404100265,349
2023-01-02 02:00:00,1.0670271461067293,1.067621852053163,1.0661082534634567,1.0664730546983605,354
2023-01-02 02:15:00,1.0663571525916125,1.0676984420318032,1.066176443932976,1.0668771055551751,687
2023-01-02 02:30:00,1.0690696784089169,1.0695199887762408,1.0681167206845064,1.0687632914563856,997
2023-01-02 02:45:00,1.0684111614876306,1.0692570652320217,1.0681249663320427,1.0689378692692175,207
2023-01-02 03:00:00,1.0688835351795924,1.0693597288978147,1.0686582334731611,1.0691954196599402,767
2023-01-02 03:15:00,1.0700779894211074,1.0703795831366487,1.068186065574408,1.069120973744174,693
2023-01-02 03:30:00,1.0671068613284933,1.067474259529932,1.0665259694065372,1.067202202528875,688
2023-01-02 03:45:00,1.0672844050900157,1.0673658015430518,1.0670341192050539,1.0671756886534258,584
2023-01-02 04:00:00,1.0676709527287112,1.067691412316409,1.0670854889897965,1.0672359188633669,357
2023-01-02 04:15:00,1.0699470019198385,1.0704480956477291,1.0690944225081427,1.0696991609758522,738
2023-01-02 04:30:00,1.0695820094636428,1.069952421636353,1.0693123106463949,1.069506800011071,381
2023-01-02 04:45:00,1.0699908278546377,1.0702474346378734,1.0696826105489343,1.0698083473534046,187
2023-01-02 05:00:00,1.0709753433763185,1.0710896433339885,1.06967650101771,1.0697736355836993,303
2023-01-02 05:15:00,1.068576148147563,1.069102132233384,1.068198252397484,1.0686049575460799,115
2023-01-02 05:30:00,1.0698483298839523,1.07112949671335,1.0692234267973866,1.0697477803605948,250
2023-01-02 05:45:00,1.0710250405912856,1.0711205544725857,1.0696720098367376,1.0704997133932816,353
2023-01-02 06:00:00,1.0718435083068036,1.07304981601761,1.0710489645984014,1.0712907453403246,287
2023-01-02 06:15:00,1.0709748730383102,1.071367175182259,1.0700752744269526,1.07038135788553,428
2023-01-02 06:30:00,1.0721035173074804,1.0721131474973475,1.07153854836376,1.071784152196466,643
2023-01-02 06:45:00,1.0698107986773084,1.070513746548278,1.069631783987435,1.0703823011336737,882
2023-01-02 07:00:00,1.0717858739936246,1.0717971069400305,1.0708994596271424,1.070969158227474,496
2023-01-02 07:15:00,1.0725864411567747,1.0734331734108715,1.0722166145809124,1.073159613853284,616
2023-01-02 07:30:00,1.072320395260773,1.0729108016684274,1.0712143994843997,1.0721690775281534,558
2023-01-02 07:45:00,1.0712256418735409,1.072159940645885,1.0705664907111145,1.0716027797985506,429
2023-01-02 08:00:00,1.0716703619903416,1.0720601218213588,1.071634021728177,1.071702431163638,919
2023-01-02 08:15:00,1.0713633367146738,1.0717224295775278,1.070993208937241,1.071198955509522,944
2023-01-02 08:30:00,1.0698089706861809,1.0700282085555857,1.0696036750013451,1.0696482920784558,268
2023-01-02 08:45:00,1.0699278154303795,1.0699376237592264,1.069698069730772,1.0697168550532619,792
2023-01-02 09:00:00,1.069461406974065,1.0697978375920485,1.0677889506878133,1.0686545513395358,465
2023-01-02 09:15:00,1.069354910920928,1.0696508179877986,1.0683806746564444,1.069128143770171,277
2023-01-02 09:30:00,1.0680866412182919,1.0683857398914076,1.0680659784021567,1.068208719535937,754
2023-01-02 09:45:00,1.0702406975250989,1.0705274984115474,1.069537152875731,1.0697586539409547,461
2023-01-02 10:00:00,1.069570135893081,1.069621064040712,1.0684996257633315,1.0689754006486185,859
2023-01-02 10:15:00,1.0680395352248442,1.0694278492081604,1.067528953996064,1.0686533391324127,738
2023-01-02 10:30:00,1.0697655563847073,1.0703851099225343,1.0692301204002648,1.0694668563497824,874
2023-01-02 10:45:00,1.0685865784045039,1.0693203410373802,1.068102171487899,1.0682359920333484,139
2023-01-02 11:00:00,1.0683146702162725,1.0685458323885708,1.0678912848286641,1.0684634519679526,515
2023-01-02 11:15:00,1.0704584481288908,1.0704838919798187,1.068706981012059,1.069770594722235,454
2023-01-02 11:30:00,1.0680880836941575,1.068249782319859,1.0680385365440368,1.0681631114876737,354
2023-01-02 11:45:00,1.0684105335729417,1.0685325101718959,1.068046335018314,1.068347745346206,242
2023-01-02 12:00:00,1.0685210922283124,1.0687192292677719,1.0683049607529953,1.0686076281404544,851
2023-01-02 12:15:00,1.0693972405360224,1.0701421722553235,1.0691544289185475,1.0693894510122317,839
2023-01-02 12:30:00,1.0676043627579062,1.0689529522905918,1.0672505498104952,1.0681525003013537,952
2023-01-02 12:45:00,1.0661120182469723,1.0672462922006596,1.0657559313148843,1.0668320436882694,809
2023-01-02 13:00:00,1.0681512377854987,1.0682028651655733,1.0672986525696075,1.0673539852538863,676
2023-01-02 13:15:00,1.0672274892529603,1.0684725643326967,1.0667791681393026,1.0676509699271195,999
2023-01-02 13:30:00,1.0674057666027372,1.0679893899796815,1.0669847747550112,1.0679014627774654,110
2023-01-02 13:45:00,1.0671712159301605,1.0690786460698265,1.0669866123299367,1.0682479109869625,719
2023-01-02 14:00:00,1.0672484053915392,1.0675783295095318,1.0657949112818783,1.067567886265384,125
2023-01-02 14:15:00,1.0671385950658412,1.0679154904154042,1.0669511840375303,1.067800139962545,520
2023-01-02 14:30:00,1.0689142200159116,1.0695443023984978,1.0675739405254216,1.0680932124358435,762
2023-01-02 14:45:00,1.0678837695624885,1.0681919502665083,1.0665632231100868,1.0673788610178172,320
2023-01-02 15:00:00,1.068900560356373,1.069432233719124,1.0682818470372617,1.069244635528962,952
2023-01-02 15:15:00,1.0708446863525458,1.071003543900924,1.0696637642139573,1.0697184684498737,595
2023-01-02 15:30:00,1.0690180476961668,1.0696588695936686,1.067862844538547,1.068527164952671,336
2023-01-02 15:45:00,1.0690213028695505,1.0694625640916675,1.0688647106326181,1.069183718561305,336
2023-01-02 16:00:00,1.066959334033641,1.0687647658695463,1.066656082339533,1.0682090368910777,318
2023-01-02 16:15:00,1.0701415927811153,1.0702648451703314,1.0687681693972346,1.06899612149482,586
2023-01-02 16:30:00,1.0694599308404458,1.0704038279480759,1.0692303856853362,1.0701547170738275,560
2023-01-02 16:45:00,1.0685113353819975,1.0699041092747366,1.068164035197416,1.0693340347554758,762
2023-01-02 17:00:00,1.0708086961007248,1.071598966444009,1.0697202295506036,1.07029741088472,734
2023-01-02 17:15:00,1.0719300680148263,1.0724376151107402,1.0698342774082807,1.0707101918116566,243
2023-01-02 17:30:00,1.0722243883809064,1.0726298171365116,1.0713372901183713,1.071532251971651,288
2023-01-02 17:45:00,1.0737109995143312,1.0743397884437886,1.0733500182093452,1.0734290449543051,354
2023-01-02 18:00:00,1.0734810340091347,1.0735980439386883,1.0731353450032948,1.0731836568383022,167
2023-01-02 18:15:00,1.072856628453335,1.0730898076405582,1.072221937209971,1.0724299206739447,715
2023-01-02 18:30:00,1.0719198705392126,1.072413537797507,1.0710675332139707,1.0715404062443192,435
2023-01-02 18:45:00,1.0708651916713383,1.0709031671831595,1.0704204728635112,1.0707245959593537,770
2023-01-02 19:00:00,1.0706995948019156,1.070859518563543,1.0699889282899662,1.0706474942499395,920
2023-01-02 19:15:00,1.0709573496608065,1.0710645252208806,1.0705693357038848,1.0709886462247562,973
2023-01-02 19:30:00,1.070888354729653,1.0716829084749013,1.0703872462201898,1.0712653370240863,508
2023-01-02 19:45:00,1.0719521827346887,1.0731372896339695,1.0715759651160122,1.0720925202731222,399
2023-01-02 20:00:00,1.0712590437579026,1.0729093526785591,1.0705256511625947,1.0721055221650002,701
2023-01-02 20:15:00,1.0735098864287602,1.0736514265316053,1.0732591853553175,1.0735590562421575,456
2023-01-02 20:30:00,1.072800103855344,1.0743062025185344,1.072312447626105,1.0732943994089195,355
2023-01-02 20:45:00,1.0754627739169011,1.076017968497789,1.0752049598726792,1.0760145685755091,452
2023-01-02 21:00:00,1.076730182998851,1.0768252025163516,1.0761510248672603,1.0766402359232743,831
2023-01-02 21:15:00,1.07647907951003,1.0766578022214353,1.075522007093891,1.0757830783668578,620
2023-01-02 21:30:00,1.0751713441717978,1.075261540012679,1.0741603509545314,1.0747121858687967,623
2023-01-02 21:45:00,1.0744094079822284,1.0758810825213783,1.0742440133700646,1.07519465828404,936
2023-01-02 22:00:00,1.074476381430429,1.076077126454379,1.0740862818658703,1.0749711954987142,855
2023-01-02 22:15:00,1.0761555815868002,1.0769222984374485,1.0750199085407868,1.0756851959928062,793
2023-01-02 22:30:00,1.0756671899206105,1.0768704121936048,1.0750687955973974,1.0761584336173797,383
2023-01-02 22:45:00,1.0759732881297244,1.0762189308693402,1.07552643928503,1.076085604704723,411
2023-01-02 23:00:00,1.0755138370361668,1.075728459246316,1.0747923340516001,1.0752388109866544,198
2023-01-02 23:15:00,1.0732397915345369,1.0740182403968541,1.0723249814336788,1.0737239637619687,296
2023-01-02 23:30:00,1.0733301365629744,1.0741291987389163,1.0730726055135869,1.0732774488099015,581
2023-01-02 23:45:00,1.073466834856766,1.074364933937266,1.073110673776976,1.074133847604225,977
2023-01-03 00:00:00,1.0740472575263795,1.0753600961599987,1.07290643160811,1.0743479413483552,325
2023-01-03 00:15:00,1.0732620935367145,1.073943680539011,1.0727933817311763,1.0731022025696433,944
2023-01-03 00:30:00,1.0724788866287287,1.0733702365792996,1.0717113665049625,1.0732753834954945,714
2023-01-03 00:45:00,1.0738809382442034,1.0742119293331016,1.0727206958582693,1.0736607008752233,717
2023-01-03 01:00:00,1.0727670245395589,1.0729897870421186,1.0724106685251282,1.0727768434390221,464
2023-01-03 01:15:00,1.0732068135221764,1.0732163874108842,1.0719889934409383,1.0729305685449677,467
2023-01-03 01:30:00,1.073100734330446,1.0734214777849682,1.0728026177369447,1.0729887772634137,669
2023-01-03 01:45:00,1.0725278771805702,1.0727718133230058,1.0716271503720638,1.0718458069655832,689
2023-01-03 02:00:00,1.0722662065772552,1.0731683806321486,1.0721110065575163,1.0722035943259314,174
2023-01-03 02:15:00,1.072549676081737,1.0728598307481632,1.072336953649645,1.0727643788522996,141
2023-01-03 02:30:00,1.0739085788469909,1.074268457818065,1.0737362851675745,1.0738474300954748,521
2023-01-03 02:45:00,1.075172881162028,1.0758195176409635,1.074261799240853,1.0749012321475098,935
2023-01-03 03:00:00,1.0735479928147156,1.0740262110031247,1.0730474045891834,1.0735235627795527,280
2023-01-03 03:15:00,1.0726060335852394,1.0728422367241797,1.0722472401704082,1.0725857377396375,644
2023-01-03 03:30:00,1.0727497771629428,1.0738428310211143,1.0723634474403074,1.0731007730068463,170
2023-01-03 03:45:00,1.073283108498983,1.0737923656321513,1.0728680125930516,1.0736145589577584,667
2023-01-03 04:00:00,1.0734283040081647,1.074286135659326,1.0729781047139673,1.0741296066440644,204
2023-01-03 04:15:00,1.0788571265063125,1.0788574808036009,1.07775672547506,1.077982338134719,299
2023-01-03 04:30:00,1.0779312970277166,1.0791784325123972,1.0773395501942717,1.0785532286454123,200
2023-01-03 04:45:00,1.0793423416866952,1.0799910519487708,1.078753321253007,1.079688794285593,867
2023-01-03 05:00:00,1.0802835924163015,1.0810839625802477,1.079449980360526,1.080642796049086,406
2023-01-03 05:15:00,1.0817416494888643,1.0819676946552808,1.080532567989536,1.081294187300392,685
2023-01-03 05:30:00,1.0808314432166055,1.0812139391296314,1.0804636322179826,1.0809789180557516,782
2023-01-03 05:45:00,1.0823617583125817,1.0824946974274077,1.0808469878218594,1.0817378872762449,476
2023-01-03 06:00:00,1.0806283167495854,1.0811834219297276,1.0798000051457466,1.0809650620617073,754
2023-01-03 06:15:00,1.0808677405360791,1.080900806843392,1.0804660193868358,1.0807282434549672,777
2023-01-03 06:30:00,1.0798252063805083,1.0812927408017214,1.0794575546501672,1.0802428799071382,498
2023-01-03 06:45:00,1.0813973286104113,1.0815208414607842,1.0799640143846458,1.0803247540465246,872
2023-01-03 07:00:00,1.082045613403683,1.0828185826892085,1.0815205430338821,1.082639412613198,320
2023-01-03 07:15:00,1.0809270577757197,1.0812508286785374,1.0803933998459374,1.0807721474206062,694
2023-01-03 07:30:00,1.0817752960514468,1.082147392037197,1.0807731395389824,1.0814584076109808,281
2023-01-03 07:45:00,1.0800525912885168,1.080143203375126,1.079498090289749,1.0798456917397912,406
2023-01-03 08:00:00,1.0792811160445628,1.0796984463931623,1.079139240532732,1.0793737598740016,621
2023-01-03 08:15:00,1.0803978001211023,1.0811233624871055,1.079903863450652,1.080462710470969,495
2023-01-03 08:30:00,1.080548896226054,1.081258697728311,1.0801035650070019,1.0805269904900645,103
2023-01-03 08:45:00,1.079375744711321,1.0797494574950046,1.0787509352586726,1.0794492457121352,962
2023-01-03 09:00:00,1.0792158815612727,1.080149151536953,1.0783442675009225,1.0787339420028752,947
2023-01-03 09:15:00,1.0805188012526055,1.081022558097524,1.0793940299921212,1.0794135397518099,903
2023-01-03 09:30:00,1.0784044272275888,1.0790254880329728,1.0781954724547058,1.0786831731200928,380
2023-01-03 09:45:00,1.0782147302198852,1.0792949445092563,1.0772018262833296,1.0788996317096748,314
2023-01-03 10:00:00,1.078901062525403,1.0799302554584345,1.0783656363160607,1.0789452035495786,709
2023-01-03 10:15:00,1.0795834578708,1.0800297565399495,1.0773378936584028,1.0782936032019728,519
2023-01-03 10:30:00,1.0800357100073132,1.0810431332559385,1.079395482221812,1.0804375472912982,200
2023-01-03 10:45:00,1.081891024716338,1.0822564067758713,1.0809767264030055,1.081071466313616,620
2023-01-03 11:00:00,1.0798851741339968,1.079892310667915,1.078542601740361,1.0790463237269585,672
2023-01-03 11:15:00,1.078955983920874,1.0797097477514261,1.0783285225868728,1.079232778041728,408
2023-01-03 11:30:00,1.078855483116552,1.0790590012730155,1.0784786363395689,1.0785709915769595,757
2023-01-03 11:45:00,1.0802376232233202,1.0805807824517986,1.0789544671430005,1.0794234249117558,609
2023-01-03 12:00:00,1.0784413403028292,1.0786838513998807,1.0784350906418756,1.078630904173323,162
2023-01-03 12:15:00,1.0784143775518051,1.0788083742220924,1.0769801760239717,1.0785161677318562,732
2023-01-03 12:30:00,1.0787303145538623,1.0800093753030944,1.0778960149244232,1.0790211550108366,325
2023-01-03 12:45:00,1.0793795318396604,1.0806690310108624,1.0788501675747184,1.0798869102050068,204
2023-01-03 13:00:00,1.0783619750254179,1.0794952200854353,1.0782755741567196,1.078686613797951,871
2023-01-03 13:15:00,1.077740142428729,1.0784042905308717,1.0773541823513106,1.07835211256211,960
2023-01-03 13:30:00,1.0778942089850787,1.0783436010092402,1.0776565136750995,1.077877167250949,524
2023-01-03 13:45:00,1.0768388514028462,1.077888994831245,1.0764722733042913,1.0772238380183754,354
2023-01-03 14:00:00,1.0791061852145518,1.0792007454099404,1.0788747940624266,1.0789892922586564,528
2023-01-03 14:15:00,1.0786163261465156,1.0798550990255795,1.0776873754208165,1.0793942739696174,533
2023-01-03 14:30:00,1.0782988301313896,1.0783626046915784,1.0778317662649965,1.0781333900152823,306
2023-01-03 14:45:00,1.0794680164431416,1.0802235939082654,1.078902172729342,1.0790512519623372,127
2023-01-03 15:00:00,1.080176540338064,1.0818989960043757,1.0798572102537425,1.0811734081593498,781
2023-01-03 15:15:00,1.0823929017048248,1.0823989461787478,1.0816768142573574,1.082205873419901,435
2023-01-03 15:30:00,1.0813003379501838,1.0819265346723903,1.0805026935338422,1.080686503453947,687
2023-01-03 15:45:00,1.079597448871735,1.0803840853223932,1.0795234041618358,1.0802022693810807,727
2023-01-03 16:00:00,1.082305466723686,1.0827489104187347,1.0810286463619365,1.0814691805302672,168
2023-01-03 16:15:00,1.0809710205693315,1.081181401466172,1.0804054006828239,1.0807615110646485,965
2023-01-03 16:30:00,1.0808528245649154,1.0825074374211083,1.0802594572548267,1.0812053304927947,845
2023-01-03 16:45:00,1.0819520800073952,1.0820794386196222,1.0812339123045422,1.081979964546224,612
2023-01-03 17:00:00,1.081332197530907,1.0815505668067737,1.08093397885649,1.081053034074646,266
2023-01-03 17:15:00,1.0810315114142905,1.0812336587917715,1.0809705073449576,1.0809935087185842,963
2023-01-03 17:30:00,1.0780216193747383,1.0786395104706494,1.077299934191018,1.077752241378515,829
2023-01-03 17:45:00,1.076267516940641,1.0772633805770053,1.0756811385180074,1.0767278537371807,884
2023-01-03 18:00:00,1.0765599659978058,1.076900074050531,1.076142577173942,1.0764752855857878,467
2023-01-03 18:15:00,1.0745206451553702,1.0758237561600617,1.0735500364371382,1.0752275024038227,350
2023-01-03 18:30:00,1.07680430067708,1.0777492074997577,1.07636513913849,1.0768599137077544,958
2023-01-03 18:45:00,1.0749778185090615,1.0755895982427535,1.0747888145595523,1.0754297723297939,955
2023-01-03 19:00:00,1.074621962871802,1.0752418177586007,1.0745062399105392,1.0749897278430969,785
2023-01-03 19:15:00,1.0757385150079881,1.0757792763445388,1.0747972236515202,1.075120468420383,269
2023-01-03 19:30:00,1.0771073967697462,1.0772812350115153,1.0764539078906752,1.076561741709449,857
2023-01-03 19:45:00,1.0754304486187232,1.07567406290078,1.0746893990130428,1.0751258795582697,189
2023-01-03 20:00:00,1.0757428869280883,1.0766268973500055,1.0753021831636265,1.0762890433104246,660
2023-01-03 20:15:00,1.0761410721465967,1.076316352580188,1.075780504465324,1.076299276371444,545
2023-01-03 20:30:00,1.0759243165703858,1.0764679395398171,1.0748596306701144,1.0753177677203962,393
2023-01-03 20:45:00,1.0758507296514794,1.076393642215922,1.075102149794107,1.0757798711946596,249
2023-01-03 21:00:00,1.0771385956602237,1.077478282301702,1.0753938315356346,1.075978930890233,231
2023-01-03 21:15:00,1.0755753729327713,1.0761497699503506,1.0753115657644503,1.0753787140130742,532
