timestamp,open,high,low,close,volume,symbol
1786651156,1.0986135425449266,1.101,1.099,1.0882518199642968,708,GBPUSD
1786651156,1.1015921080384816,1.101,1.099,1.0983951755679981,348,EURUSD
1786652056,1.10123222811362,1.101,1.099,1.0975139564682586,502,EURUSD
1786652056,1.0996437059377404,1.101,1.099,1.087402230478225,122,GBPUSD
1786652056,1.1029072512976514,1.101,1.099,1.1022155375708318,278,XAUUSD
1786652056,1.097818271087161,1.101,1.099,1.087536688564677,343,USDJPY
1786652956,1.0984779573811858,1.101,1.099,1.0892254098216072,237,USDJPY
1786652956,1.1035183902309702,1.101,1.099,1.10246282226767,530,XAUUSD
1786652956,1.1006907845077467,1.101,1.099,1.0868400776562899,246,GBPUSD
1786652956,1.10064105286288,1.101,1.099,1.0979783100677025,631,EURUSD
1786653856,1.0975976631443418,1.101,1.099,1.0895660930325317,774,USDJPY
1786653856,1.1034214101537085,1.101,1.099,1.1025143660278183,414,XAUUSD
1786653856,1.099826383382396,1.101,1.099,1.0893006212838368,873,GBPUSD
1786653856,1.1012343125843755,1.101,1.099,1.097336246114599,727,EURUSD
1786654756,1.1021544335437559,1.101,1.099,1.0976108976712515,110,EURUSD
1786654756,1.0992129238298303,1.101,1.099,1.0896956105942481,661,GBPUSD
1786654756,1.104353703343883,1.101,1.099,1.1013586429488553,647,XAUUSD
1786654756,1.0976162559325076,1.101,1.099,1.0892893966385584,741,USDJPY
1786655656,1.1026319113982157,1.101,1.099,1.097202568779604,589,EURUSD
1786655656,1.1045002128521941,1.101,1.099,1.1005911222483864,541,XAUUSD
1786655656,1.09685602251897,1.101,1.099,1.0894675482398641,374,USDJPY
1786655656,1.098336889713529,1.101,1.099,1.0910631011568321,607,GBPUSD
1786656556,1.1051654211325004,1.101,1.099,1.1009250733304912,125,XAUUSD
1786656556,1.1033151977267022,1.101,1.099,1.0978025736606543,361,EURUSD
1786656556,1.0974684284382101,1.101,1.099,1.0916075747896639,763,GBPUSD
1786656556,1.0960702398919429,1.101,1.099,1.0887704029940428,459,USDJPY
1786657456,1.0957444273477612,1.101,1.099,1.0884912123681802,665,USDJPY
1786657456,1.10489269730718,1.101,1.099,1.1008249064493543,844,XAUUSD
1786657456,1.1042059153571693,1.101,1.099,1.097868034731145,784,EURUSD
1786657456,1.0968979927591038,1.101,1.099,1.0912951486358495,630,GBPUSD
1786658356,1.0990506707526555,1.101,1.099,1.0923332293896015,257,GBPUSD
1786658356,1.0955700867950222,1.101,1.099,1.0886227210673531,815,USDJPY
1786658356,1.1044558709472918,1.101,1.099,1.1014828435333401,846,XAUUSD
1786658356,1.1049403558752766,1.101,1.099,1.0974019683531966,859,EURUSD
1786659256,1.1021385299747795,1.101,1.099,1.0979136230755453,491,EURUSD
1786659256,1.1023493077448159,1.101,1.099,1.1009481761255433,790,XAUUSD
1786659256,1.0949066160338876,1.101,1.099,1.0893623027641337,469,USDJPY
1786659256,1.0981488472435228,1.101,1.099,1.0926998854273147,988,GBPUSD
1786660156,1.1003432250051561,1.101,1.099,1.0922380018054827,554,GBPUSD
1786660156,1.0937760972544435,1.101,1.099,1.0886689581136606,214,USDJPY
1786660156,1.103588549133443,1.101,1.099,1.1004275383788433,284,XAUUSD
1786660156,1.1029054589973402,1.101,1.099,1.0963076735740651,604,EURUSD
1786661056,1.103463691476732,1.101,1.099,1.0967911322420199,172,EURUSD
1786661056,1.1035911002448957,1.101,1.099,1.1014958346682213,746,XAUUSD
1786661056,1.0936847773468403,1.101,1.099,1.0898913379028374,417,USDJPY
1786661056,1.1000556730109912,1.101,1.099,1.09219812961028,359,GBPUSD
1786661956,1.1001855948485701,1.101,1.099,1.0931711279665821,403,GBPUSD
1786661956,1.0929246865648827,1.101,1.099,1.0895698385733663,288,USDJPY
1786661956,1.10543825824463,1.101,1.099,1.0989455254162648,323,XAUUSD
1786661956,1.1039152579466784,1.101,1.099,1.0965761463214316,325,EURUSD
1786662856,1.102561028112057,1.101,1.099,1.097890725538885,421,EURUSD
1786662856,1.1068942096199206,1.101,1.099,1.0994851375427146,465,XAUUSD
1786662856,1.0917418759649749,1.101,1.099,1.0900597424591987,424,USDJPY
1786662856,1.0993878521392977,1.101,1.099,1.0933287967323022,484,GBPUSD
1786663756,1.09923113162803,1.101,1.099,1.0936690360083663,221,GBPUSD
1786663756,1.0912237104974198,1.101,1.099,1.0892391902394625,974,USDJPY
1786663756,1.1070191992951954,1.101,1.099,1.0998405786730947,645,XAUUSD
1786663756,1.1011523337332672,1.101,1.099,1.09857423836297,419,EURUSD
1786664656,1.1010222617934786,1.101,1.099,1.1002080591543661,418,EURUSD
1786664656,1.1079331610337453,1.101,1.099,1.0991086024197765,968,XAUUSD
1786664656,1.0911800670595766,1.101,1.099,1.0898509040541602,920,USDJPY
1786664656,1.0995723370197685,1.101,1.099,1.0922417198126362,572,GBPUSD
1786665556,1.10015527006075,1.101,1.099,1.0927316756214274,118,GBPUSD
1786665556,1.0893116484653576,1.101,1.099,1.08917479741098,283,USDJPY
1786665556,1.107601223655226,1.101,1.099,1.099669391290722,894,XAUUSD
1786665556,1.1002159113620038,1.101,1.099,1.101204431555818,129,EURUSD
1786666456,1.0971262152604886,1.101,1.099,1.1001719195531692,772,EURUSD
1786666456,1.109522871827186,1.101,1.099,1.1002280888003142,414,XAUUSD
1786666456,1.1021582370604701,1.101,1.099,1.0912998126861788,946,GBPUSD
1786666456,1.0890363564053052,1.101,1.099,1.0887475960496071,639,USDJPY
1786667356,1.088883707263043,1.101,1.099,1.0907490136701168,564,USDJPY
1786667356,1.1014894947208207,1.101,1.099,1.0908637841066418,393,GBPUSD
1786667356,1.1079410819720177,1.101,1.099,1.1005119855094538,600,XAUUSD
1786667356,1.0958977109187542,1.101,1.099,1.1012398529984704,171,EURUSD
1786668256,1.0968399279665288,1.101,1.099,1.1011081822038247,419,EURUSD
1786668256,1.1076110124542202,1.101,1.099,1.1011249038005648,934,XAUUSD
1786668256,1.101948802213996,1.101,1.099,1.0915608495571882,102,GBPUSD
1786668256,1.088212066840857,1.101,1.099,1.0904656752024546,950,USDJPY
1786669156,1.1065691564716449,1.101,1.099,1.1010686590136192,869,XAUUSD
1786669156,1.096573041318286,1.101,1.099,1.1012941466885113,741,EURUSD
1786669156,1.087485464603372,1.101,1.099,1.088709995782618,472,USDJPY
1786669156,1.1013436763954456,1.101,1.099,1.0915695843681772,315,GBPUSD
1786670056,1.1062824937511537,1.101,1.099,1.1026438025493297,632,XAUUSD
1786670056,1.0876157612740593,1.101,1.099,1.0899238748063098,558,USDJPY
1786670056,1.098192576281864,1.101,1.099,1.1013238494977744,130,EURUSD
1786670056,1.1016565922667791,1.101,1.099,1.0926439986784207,858,GBPUSD
1786670956,1.088329604398754,1.101,1.099,1.0901291766433954,141,USDJPY
1786670956,1.1011199688514757,1.101,1.099,1.090342077493158,362,GBPUSD
1786670956,1.1062127254877192,1.101,1.099,1.102215736758665,515,XAUUSD
1786670956,1.0992999779912784,1.101,1.099,1.1015935244161086,748,EURUSD
1786671856,1.100360812223012,1.101,1.099,1.1017649239617537,914,EURUSD
1786671856,1.1052222714318791,1.101,1.099,1.1014721614844978,109,XAUUSD
1786671856,1.0998967851954244,1.101,1.099,1.0893267432511646,640,GBPUSD
1786671856,1.0890267645807825,1.101,1.099,1.088847918980819,901,USDJPY
1786672756,1.101318469115139,1.101,1.099,1.1031078452523295,417,EURUSD
1786672756,1.0997978178342611,1.101,1.099,1.0885754642515406,467,GBPUSD
1786672756,1.0892338376535209,1.101,1.099,1.0884373245536423,161,USDJPY
1786672756,1.1049340232997067,1.101,1.099,1.1000374054857789,479,XAUUSD
1786673656,1.0900782334554389,1.101,1.099,1.089334299406087,828,USDJPY
1786673656,1.100739393836819,1.101,1.099,1.1026849632020523,494,EURUSD
1786673656,1.1030356153752985,1.101,1.099,1.0994089219118324,817,XAUUSD
1786673656,1.100821350236686,1.101,1.099,1.0884730290839675,271,GBPUSD
1786674556,1.099093124201194,1.101,1.099,1.0877689749903472,452,GBPUSD
1786674556,1.1003369795064881,1.101,1.099,1.1032809540415733,815,EURUSD
1786674556,1.089328640057345,1.101,1.099,1.0885380700641725,858,USDJPY
1786674556,1.1028438426407592,1.101,1.099,1.0998517164194799,911,XAUUSD
1786675456,1.1007628727545777,1.101,1.099,1.1036789878996054,626,EURUSD
1786675456,1.1025912735106518,1.101,1.099,1.1013476609724082,232,XAUUSD
1786675456,1.090225771172634,1.101,1.099,1.0885084769876212,394,USDJPY
1786675456,1.099748209258391,1.101,1.099,1.0876985439558902,994,GBPUSD
1786676356,1.1020597895135762,1.101,1.099,1.1010535891519835,589,XAUUSD
1786676356,1.1026382581330676,1.101,1.099,1.104593766840639,573,EURUSD
1786676356,1.0995937250095251,1.101,1.099,1.0859878466382367,888,GBPUSD
1786676356,1.0909403794716386,1.101,1.099,1.0877065360919196,124,USDJPY
1786677256,1.100137532787079,1.101,1.099,1.087462850753226,786,GBPUSD
1786677256,1.0907248725539649,1.101,1.099,1.088581417596828,127,USDJPY
1786677256,1.1024479702671712,1.101,1.099,1.1025052545271663,871,XAUUSD
1786677256,1.1015409038189008,1.101,1.099,1.104210534130006,966,EURUSD
1786678156,1.1015612815507096,1.101,1.099,1.1043542920546117,862,EURUSD
1786678156,1.103926227321956,1.101,1.099,1.1023809679223107,339,XAUUSD
1786678156,1.090471469129793,1.101,1.099,1.0888767632477356,539,USDJPY
1786678156,1.1002138274267186,1.101,1.099,1.0882880097721332,765,GBPUSD
1786679056,1.0999682245717208,1.101,1.099,1.089688894650636,904,GBPUSD
1786679056,1.0886185957670986,1.101,1.099,1.0885562676446177,513,USDJPY
1786679056,1.1040489219345744,1.101,1.099,1.1035023047974155,274,XAUUSD
1786679056,1.1014628751617703,1.101,1.099,1.1048479173440924,268,EURUSD
1786679956,1.100017645895915,1.101,1.099,1.0892996787436842,218,GBPUSD
1786679956,1.1034492185088864,1.101,1.099,1.1031955956382027,794,XAUUSD
1786679956,1.087288390292055,1.101,1.099,1.0896997576982543,492,USDJPY
1786679956,1.1020539940820822,1.101,1.099,1.106406667246043,134,EURUSD
1786680856,1.0874688180678,1.101,1.099,1.089887871425839,480,USDJPY
1786680856,1.0998321664227888,1.101,1.099,1.088026622751726,334,GBPUSD
1786680856,1.1018559829812176,1.101,1.099,1.1074635481063726,445,EURUSD
1786680856,1.10278627308138,1.101,1.099,1.1027036639202024,454,XAUUSD
1786681756,1.0879509945017949,1.101,1.099,1.0898126263717542,350,USDJPY
1786681756,1.1049573890567768,1.101,1.099,1.1094146110205318,189,EURUSD
1786681756,1.1001906145849714,1.101,1.099,1.0880570970778056,201,GBPUSD
1786681756,1.102136945907259,1.101,1.099,1.1025943037483383,606,XAUUSD
1786682656,1.100310413099467,1.101,1.099,1.0871063477762508,273,GBPUSD
1786682656,1.086903915018008,1.101,1.099,1.089871542892266,757,USDJPY
1786682656,1.102176511390576,1.101,1.099,1.1011181440447262,261,XAUUSD
1786682656,1.1054361920713198,1.101,1.099,1.1098461001818902,410,EURUSD
1786683556,1.0865457135860574,1.101,1.099,1.0893243445448213,686,USDJPY
1786683556,1.0999898237384702,1.101,1.099,1.0859397367800028,437,GBPUSD
1786683556,1.106428227562207,1.101,1.099,1.1109896966851582,175,EURUSD
1786683556,1.1006556115738473,1.101,1.099,1.1016118639882242,910,XAUUSD
1786684456,1.0993209528141166,1.101,1.099,1.0841322295726166,935,GBPUSD
1786684456,1.0999017132884479,1.101,1.099,1.1022490526878501,331,XAUUSD
1786684456,1.085922829510897,1.101,1.099,1.090638455841363,682,USDJPY
1786684456,1.1075716530597188,1.101,1.099,1.1111037621826891,625,EURUSD
1786685356,1.0996776296779522,1.101,1.099,1.1020164257429843,323,XAUUSD
1786685356,1.09952716621292,1.101,1.099,1.0830367518385897,110,GBPUSD
1786685356,1.105950806359574,1.101,1.099,1.1106820819831056,867,EURUSD
1786685356,1.0844319989366347,1.101,1.099,1.0906381585274063,438,USDJPY
1786686256,1.1076455101131202,1.101,1.099,1.1125011617168636,252,EURUSD
1786686256,1.0842010658883143,1.101,1.099,1.0901056193778904,899,USDJPY
1786686256,1.0989489137724635,1.101,1.099,1.0997278364450547,422,XAUUSD
1786686256,1.0989413768616216,1.101,1.099,1.0819362159908155,519,GBPUSD
1786687156,1.100487894732127,1.101,1.099,1.0998232475306082,410,XAUUSD
1786687156,1.1063374460142148,1.101,1.099,1.1119096400412256,371,EURUSD
1786687156,1.098831111098142,1.101,1.099,1.0820939147444368,233,GBPUSD
1786687156,1.0846969884931563,1.101,1.099,1.0908817380343028,658,USDJPY
1786688056,1.085457796873805,1.101,1.099,1.0897628265289192,617,USDJPY
1786688056,1.1073092667006716,1.101,1.099,1.111002688849894,856,EURUSD
1786688056,1.0982159001357525,1.101,1.099,1.099717882714216,427,XAUUSD
1786688056,1.0977150560286906,1.101,1.099,1.0823470093031675,635,GBPUSD
1786688956,1.0962058620919888,1.101,1.099,1.0826099468307726,910,GBPUSD
1786688956,1.0978135702741394,1.101,1.099,1.09913785682172,879,XAUUSD
1786688956,1.1067201132713391,1.101,1.099,1.1102689571081104,127,EURUSD
1786688956,1.0857118948870457,1.101,1.099,1.090228258935439,262,USDJPY
1786689856,1.095016400986111,1.101,1.099,1.0993245681584425,814,XAUUSD
1786689856,1.0959954782923695,1.101,1.099,1.0836066357132033,578,GBPUSD
1786689856,1.085838332413738,1.101,1.099,1.091305531989827,556,USDJPY
1786689856,1.1041879920676272,1.101,1.099,1.1107733802781325,759,EURUSD
1786690756,1.1037274884020531,1.101,1.099,1.1097605916788504,701,EURUSD
1786690756,1.0865655222965702,1.101,1.099,1.0923700636411597,241,USDJPY
1786690756,1.0944941782606075,1.101,1.099,1.0840612837328332,269,GBPUSD
1786690756,1.0949601246985152,1.101,1.099,1.0991079806024275,604,XAUUSD
1786691656,1.086387926563741,1.101,1.099,1.0928888273912476,167,USDJPY
1786691656,1.1044123236231371,1.101,1.099,1.111288933106256,652,EURUSD
1786691656,1.0932125568907212,1.101,1.099,1.0996442228806935,393,XAUUSD
1786691656,1.0958861772143573,1.101,1.099,1.0846654639966973,785,GBPUSD
1786692556,1.103477232065769,1.101,1.099,1.1101843733067867,603,EURUSD
1786692556,1.0904902135397652,1.101,1.099,1.0990524314900625,726,XAUUSD
1786692556,1.0870512967487147,1.101,1.099,1.094089044601839,549,USDJPY
1786692556,1.0958428134917524,1.101,1.099,1.0859903734938756,337,GBPUSD
1786693456,1.094409634879662,1.101,1.099,1.0845056874233525,333,GBPUSD
1786693456,1.087244756956025,1.101,1.099,1.0943581511428915,847,USDJPY
1786693456,1.0897092202903083,1.101,1.099,1.1000956081778641,951,XAUUSD
1786693456,1.1026757530241527,1.101,1.099,1.109722390620493,503,EURUSD
1786694356,1.0946733178460675,1.101,1.099,1.0829326326564521,638,GBPUSD
1786694356,1.1023986533267471,1.101,1.099,1.1088155802133879,629,EURUSD
1786694356,1.0896538864640328,1.101,1.099,1.1015572388084327,756,XAUUSD
1786694356,1.0873766275133125,1.101,1.099,1.0948176637625517,771,USDJPY
1786695256,1.0883799264625649,1.101,1.099,1.103075147017157,643,XAUUSD
1786695256,1.0932714531639145,1.101,1.099,1.0808795721816173,499,GBPUSD
1786695256,1.088181632529744,1.101,1.099,1.093425671674378,826,USDJPY
1786695256,1.1036128466259632,1.101,1.099,1.109880764121482,845,EURUSD
1786696156,1.0873927964735088,1.101,1.099,1.1031475282406245,200,XAUUSD
1786696156,1.0877063428857532,1.101,1.099,1.0931819430518401,265,USDJPY
1786696156,1.0926422241282758,1.101,1.099,1.080797218137179,951,GBPUSD
1786696156,1.1042420301551161,1.101,1.099,1.1087086862298832,273,EURUSD
1786697056,1.0890513998690097,1.101,1.099,1.0926911661018122,445,USDJPY
1786697056,1.0862459316986448,1.101,1.099,1.1028664140064652,269,XAUUSD
1786697056,1.1055414375385606,1.101,1.099,1.1088538734688815,948,EURUSD
1786697056,1.093311686993012,1.101,1.099,1.0815484294048714,364,GBPUSD
1786697956,1.0852753705949454,1.101,1.099,1.1039844572062698,946,XAUUSD
1786697956,1.1065012066993505,1.101,1.099,1.1080417397130187,610,EURUSD
1786697956,1.0946218903777825,1.101,1.099,1.0802670588716041,188,GBPUSD
1786697956,1.088032423095503,1.101,1.099,1.0935659218978073,110,USDJPY
1786698856,1.094111294047477,1.101,1.099,1.0809510776617053,225,GBPUSD
1786698856,1.105535273735383,1.101,1.099,1.107665536527198,121,EURUSD
1786698856,1.0881318829093667,1.101,1.099,1.0908689590444807,343,USDJPY
1786698856,1.085295894142963,1.101,1.099,1.1033549335958193,828,XAUUSD
1786699756,1.1065890692212712,1.101,1.099,1.1062119100132637,676,EURUSD
1786699756,1.093145810527789,1.101,1.099,1.0814945263890439,590,GBPUSD
1786699756,1.0855096603078263,1.101,1.099,1.1037060544913442,907,XAUUSD
1786699756,1.0894737028796535,1.101,1.099,1.0917843761302777,179,USDJPY
1786700656,1.0899969648301853,1.101,1.099,1.0943073393526574,516,USDJPY
1786700656,1.0859553406447366,1.101,1.099,1.104507072847529,413,XAUUSD
1786700656,1.0937679537704021,1.101,1.099,1.0821676461596093,478,GBPUSD
1786700656,1.1068006260497705,1.101,1.099,1.1061561009064003,534,EURUSD
1786701556,1.0856377084397992,1.101,1.099,1.1046090761522678,834,XAUUSD
1786701556,1.1074151643153936,1.101,1.099,1.1077886779950856,780,EURUSD
1786701556,1.093539807266869,1.101,1.099,1.081562765486149,510,GBPUSD
1786701556,1.089418193608191,1.101,1.099,1.0931992407846185,804,USDJPY
1786702456,1.0911946650281015,1.101,1.099,1.0921942372211466,621,USDJPY
1786702456,1.093069673183935,1.101,1.099,1.0830555629623864,326,GBPUSD
1786702456,1.1080175519752715,1.101,1.099,1.1077974406228601,723,EURUSD
1786702456,1.0860562864602248,1.101,1.099,1.1051795908029678,667,XAUUSD
1786703356,1.093223730764376,1.101,1.099,1.0821893994811511,945,GBPUSD
1786703356,1.108726915638211,1.101,1.099,1.1082174664959281,996,EURUSD
1786703356,1.0864155574284395,1.101,1.099,1.1042170251368377,606,XAUUSD
1786703356,1.0906716252158792,1.101,1.099,1.0929345159354222,255,USDJPY
1786704256,1.1077496459204526,1.101,1.099,1.108670284335631,678,EURUSD
1786704256,1.0864789209141323,1.101,1.099,1.1054578508047144,386,XAUUSD
1786704256,1.0875168688608756,1.101,1.099,1.093581120484434,733,USDJPY
1786704256,1.0929340843237711,1.101,1.099,1.0827528176501877,835,GBPUSD
1786705156,1.0869349275240066,1.101,1.099,1.1048209575442105,528,XAUUSD
